epsilon,pAcc,t,ts,rhos,weight,theta0,theta1
0.31662331431982926,0.015,87,84,0.16930879664304965,0.045332213459347064,-0.8685925792036586,-0.9001346345937714
0.31662331431982926,0.015,87,83,0.16936738274893962,0.046768179258651045,-1.0193236319105363,-0.6889964894306961
0.31662331431982926,0.015,87,27,0.1694028241304359,0.05646426931968423,-0.850605209714601,-1.0326332479210492
0.31662331431982926,0.015,87,52,0.16943579733679864,0.047387805144735555,-0.9313744734093073,-0.8925838435020428
0.31662331431982926,0.015,87,32,0.1695548339737237,0.05526904320693503,-0.9778939920458516,-1.1955182969263063
0.31662331431982926,0.015,87,25,0.16955574278317456,0.05857310078395761,-1.221643460185057,-0.9198032603531279
0.31662331431982926,0.015,87,50,0.16957120490900301,0.048240188660356766,-0.9578330509346837,-0.9681828780032735
0.31662331431982926,0.015,87,36,0.1696042578869188,0.0522173365527297,-1.1594784464473247,-0.889219217846152
0.31662331431982926,0.015,87,24,0.16963319399121557,0.0643536263536373,0.882668020408103,0.8608999777527891
0.31662331431982926,0.015,87,58,0.16970134249290192,0.04849427451631385,-1.0419474217404798,-1.15379186613157
0.31662331431982926,0.015,87,28,0.16973862558688488,0.0816307289444391,0.6552127515419514,1.76268482259173
0.31662331431982926,0.015,87,17,0.16979537192450775,0.07271091776482981,-1.1529344573672207,-0.9915633693869488
0.31662331431982926,0.015,87,18,0.16984765128380797,0.07192037607843989,-1.2004568741927217,-1.1896558446137262
0.31662331431982926,0.015,87,35,0.16996363738687406,0.051653492860346456,-1.0775315404174046,-0.9617723041413866
0.31662331431982926,0.015,87,35,0.17007395247395887,0.0643127636712776,1.2558674370473686,0.9619782886576549
0.31662331431982926,0.015,87,52,0.17008920301902003,0.050101851132374094,-0.6451602686670871,-1.1376775838609716
0.31662331431982926,0.015,87,29,0.17012686935730081,0.05259998483504752,-0.8923028542461799,-0.6465555527913722
0.31662331431982926,0.015,87,31,0.17027360414684017,0.056554364917466106,-0.9924935016193193,-1.2843984203263679
0.31662331431982926,0.015,87,50,0.17035854477509935,0.04978704320807189,-1.1779062348144547,-0.986898406392025
0.31662331431982926,0.015,87,46,0.17037037988658646,0.0486526101890128,-0.7452580251844271,-0.9249425606878519
0.31662331431982926,0.015,87,77,0.17044109780639907,0.05185884655728099,0.8173290048077195,0.7488031476030071
0.31662331431982926,0.015,87,58,0.17045129733121805,0.04706656816037527,-1.000673301621575,-0.9357582721971432
0.31662331431982926,0.015,87,17,0.17047330259467355,0.0719918422174468,-1.1178111686018108,-0.9228645749100004
0.31662331431982926,0.015,87,82,0.17048395001401334,0.05215576603915233,0.44895732261192367,0.8953164621442342
0.31662331431982926,0.015,87,43,0.17061254741150927,0.050630175947998075,0.17891313113884133,0.46202659164404847
0.31662331431982926,0.015,87,30,0.1706253046648132,0.05441225755749145,-0.8903880689912691,-1.0927173776776715
0.31662331431982926,0.015,87,19,0.1708020107787147,0.08018291208066719,1.3716847936437109,0.37980125646714435
0.31662331431982926,0.015,87,24,0.17084329536515902,0.06980453980471216,0.4815296293030278,1.2817307455974578
0.31662331431982926,0.015,87,82,0.17084755657593104,0.04678887980012849,-0.8437716746816543,-1.0336352764887926
0.31662331431982926,0.015,87,47,0.17099197413229572,0.05853117403599575,1.013452123210386,0.9929661137495785
0.31662331431982926,0.015,87,14,0.17104859857014373,0.1058640376988403,1.5148731557995583,1.3825423253068307
0.31662331431982926,0.015,87,63,0.1711299462795584,0.1113473103113371,-0.08846491445066285,1.899951898877585
0.31662331431982926,0.015,87,39,0.17118627482250703,0.05043032679601362,-0.9510591049853294,-0.9877512439990717
0.31662331431982926,0.015,87,66,0.171233127955761,0.048978459296967744,-0.8737267873739454,-1.2086191844141438
0.31662331431982926,0.015,87,25,0.1713448126517432,0.07113822852767865,1.288432292620444,1.1235910321047755
0.31662331431982926,0.015,87,50,0.17143200808177844,0.04754768335886593,-0.9067226819599948,-0.8464744006371987
0.31662331431982926,0.015,87,8,0.17144295210122654,0.20614417210457275,0.5561848696471645,1.2128424274861795
0.31662331431982926,0.015,87,24,0.17144699036673788,0.06854218542093843,1.193830999475136,0.6782444151252713
0.31662331431982926,0.015,87,18,0.17149056454919073,0.06987761200470911,-1.0612390502518378,-1.0919304837469417
0.31662331431982926,0.015,87,44,0.1715379608595057,0.05778682315173461,0.7889206483209122,1.0058424259745888
0.31662331431982926,0.015,87,83,0.1716416258509884,0.0582533057015098,0.8744175922000971,1.2496719851490359
0.31662331431982926,0.015,87,18,0.17174053192540284,0.06979829315837675,-1.0973088632913073,-1.041120977752807
0.31662331431982926,0.015,87,60,0.17183813015846314,0.14197687581807533,2.5889192724039574,0.679153169897972
0.31662331431982926,0.015,87,84,0.17193039226918522,0.0492759947127184,-0.9732381763957564,-1.3163099965563403
0.31662331431982926,0.015,87,47,0.1719446833008623,0.06013220782501041,0.8867590591117229,1.1947583920358418
0.31662331431982926,0.015,87,60,0.1720267745142308,0.10189410553461647,0.03552079454803492,1.8962599155537938
0.31662331431982926,0.015,87,29,0.1720660742801036,0.1236914402100049,0.25776854773667446,2.265260702544719
0.31662331431982926,0.015,87,81,0.17206812371961114,0.04794278329521678,-0.8715886396999009,-1.1531272978252693
0.31662331431982926,0.015,87,74,0.1721073336805001,0.04913488749192512,-0.8899075416430777,-1.29814956961052
0.31662331431982926,0.015,87,85,0.1721116305337009,0.07376249245499812,1.5008920028386763,0.2747527681020333
0.31662331431982926,0.015,87,46,0.17211586540801027,0.048184888077552036,-0.8303692539638052,-0.8165891776535803
0.31662331431982926,0.015,87,54,0.17218430666010098,0.04925672338399815,-1.1109221592759715,-1.152342045491868
0.31662331431982926,0.015,87,59,0.172220932508599,0.054459646138786254,0.9260364614868482,0.40530403299488793
0.31662331431982926,0.015,87,67,0.17225827315725137,0.04883831253322455,-1.004686074543699,-1.2387523155235547
0.31662331431982926,0.015,87,34,0.17226300903565908,0.07651879751376303,1.7527669444333491,1.1420716968041447
0.31662331431982926,0.015,87,19,0.1722681090604523,0.0729807802755196,1.104835702440323,0.7511614778583816
0.31662331431982926,0.015,87,26,0.1723018339192289,0.058025482276070996,-1.1573342849793598,-0.7007406772345939
0.31662331431982926,0.015,87,51,0.17231879914179402,0.048390156155612554,-0.9455850484117488,-1.034217621455918
0.31662331431982926,0.015,87,77,0.17237339662402618,0.045375062406813715,-0.9765630189027315,-0.8892449866604968
0.31662331431982926,0.015,87,50,0.17251774809955275,0.05031451917976099,-1.2018897792802739,-1.0980982927246457
0.31662331431982926,0.015,87,47,0.17262946490585013,0.0485955123111376,-0.795341749963967,-0.9653104786158188
0.31662331431982926,0.015,87,15,0.17263444911079048,0.08341577483184265,-1.073988320497516,-1.3613393255645516
0.31662331431982926,0.015,87,21,0.17278706217502846,0.07816264824326717,1.3951586623990324,1.0074892718944217
0.31662331431982926,0.015,87,65,0.17283692833321743,0.05133748083259153,-1.3542749115214179,-0.927318223055867
0.31662331431982926,0.015,87,37,0.17291149644124426,0.05143277294130266,-1.1234884564022964,-1.0379288120834174
0.31662331431982926,0.015,87,81,0.17296995302629278,0.04782426953857671,-1.1604350489771122,-0.918835219376746
0.31662331431982926,0.015,87,75,0.17305190461252629,0.04636873049046385,-1.0417681469700222,-1.0130108178781025
0.31662331431982926,0.015,87,38,0.17316745062722833,0.05306866965314582,-1.244003995368736,-1.1693313287316318
0.31662331431982926,0.015,87,65,0.17317174803550128,0.0484296173806604,-0.8947027694550587,-1.1205022182391684
0.31662331431982926,0.015,87,46,0.17320385830612564,0.06501757597014263,1.358972499355488,1.1121423223101403
0.31662331431982926,0.015,87,23,0.17320664805596403,0.058728193463762374,-1.0808747118945905,-0.9119536579478598
0.31662331431982926,0.015,87,48,0.1732083068539223,0.06675474655298741,0.4838626198371794,1.4307661413930979
0.31662331431982926,0.015,87,83,0.173339209153671,0.11195947942916074,1.980880712472346,0.09874999342055008
0.31662331431982926,0.015,87,74,0.17339686777641186,0.04494670900085211,-0.8125463864525788,-0.8850887010201738
0.31662331431982926,0.015,87,79,0.17345658745540357,0.04901084999627493,-0.9403567454242148,-1.2958690421672836
0.31662331431982926,0.015,87,70,0.17346564118002697,0.05556448991328586,1.0159548973544075,0.4049488494127592
0.31662331431982926,0.015,87,7,0.17350814038208834,0.26723177495841177,-0.8631851271142366,-1.1098256342514707
0.31662331431982926,0.015,87,68,0.17364122551547,0.0737437597528383,1.4159826055951141,0.10956086549338992
0.31662331431982926,0.015,87,83,0.17369710955059126,0.04757208350773038,-1.0034662329820212,-1.1173359060376002
0.31662331431982926,0.015,87,13,0.17374288828315052,0.09785913337990826,1.2359181957540408,0.35498174040660935
0.31662331431982926,0.015,87,48,0.17374573844287555,0.05714353082238619,0.9538823448634429,0.27062708357369303
0.31662331431982926,0.015,87,59,0.17374959021639355,0.06555547007435067,1.0263943377340374,1.5366506286533954
0.31662331431982926,0.015,87,59,0.1738240283931849,0.04841743298731137,-1.1160302712858086,-0.988948097492415
0.31662331431982926,0.015,87,48,0.17384744839879473,0.05334738223316882,-1.4062202577137315,-1.0727376288450912
0.31662331431982926,0.015,87,56,0.17400649333232668,0.05664570933908911,0.9490995895836898,0.9825119635192956
0.31662331431982926,0.015,87,84,0.17402018972440833,0.04616452520380967,-0.7944126236205344,-1.0241493904195902
0.31662331431982926,0.015,87,16,0.17409686128602786,0.07710877064271447,-1.0746724993875263,-1.1145169445592802
0.31662331431982926,0.015,87,14,0.17419144851780938,0.10461312014532273,0.9972827416381826,1.6800651437814138
0.31662331431982926,0.015,87,14,0.17423002623738132,0.09139546558386816,0.8345463815125151,1.1279578096772143
0.31662331431982926,0.015,87,78,0.1742344943141538,0.0465064059474837,-0.9137364938914525,-1.0844222928911618
0.31662331431982926,0.015,87,49,0.17427165544090745,0.06567168690030765,1.2331072510973369,1.3890892121892862
0.31662331431982926,0.015,87,54,0.17429611418998103,0.06200042429631538,0.5793462739903468,1.3192838521530001
0.31662331431982926,0.015,87,67,0.17433478178508957,0.048811590979934656,-1.2237299148571663,-0.8337233003038356
0.31662331431982926,0.015,87,77,0.17435344884497606,0.05411864407372376,0.4427897469255666,1.03057068324004
0.31662331431982926,0.015,87,60,0.17442058263403218,0.051141177987579875,-0.9762169257461013,-1.3664634461807101
0.31662331431982926,0.015,87,53,0.174425344492207,0.06410141492473682,1.4081369194535143,0.9229716206229517
0.31662331431982926,0.015,87,10,0.17444475683849753,0.13411405303919177,-1.081296729777554,-0.8821381880745498
0.31662331431982926,0.015,87,30,0.17451632772459164,0.07641037791135039,1.5876186733981104,0.5233692117541606
0.31662331431982926,0.015,87,34,0.17457582676220362,0.05208108469273339,-1.1402377578551666,-0.9456495817186492
0.31662331431982926,0.015,87,41,0.17460119080868705,0.04985860282045625,-0.8289144280499439,-0.856913542841002
0.31662331431982926,0.015,87,49,0.17462475685725568,0.05461650965090102,0.4055434946540677,0.9052650303107366
0.31662331431982926,0.015,87,35,0.1746463013276866,0.06583093530584293,0.35766940379944057,1.273879854117626
0.31662331431982926,0.015,87,44,0.17470892907201982,0.09674965719807486,0.21167953677520357,1.8970376681233905
0.31662331431982926,0.015,87,78,0.17472511994323486,0.0668729305876758,0.8222113569676709,1.6202836008826424
0.31662331431982926,0.015,87,12,0.17478627798862043,0.1259349757389285,1.8976453751745808,0.5669754107191238
0.31662331431982926,0.015,87,42,0.17487269908420758,0.09502327427664387,2.1476451720075675,0.8800636020379043
0.31662331431982926,0.015,87,68,0.17487655136810065,0.047833508525737096,-1.1016568347259743,-1.1102146020621981
0.31662331431982926,0.015,87,57,0.17490173796065756,0.05213061363155095,0.3046518653551183,0.7964770465756308
0.31662331431982926,0.015,87,28,0.17494528920623503,0.05603192560437863,-1.0891865457093088,-0.8172994791566766
0.31662331431982926,0.015,87,26,0.1749695364010198,0.05841221985327895,-1.1595385346233886,-1.0753915095293558
0.31662331431982926,0.015,87,57,0.17497166059643732,0.06520516307816662,0.48106495139039784,1.4157002869457993
0.31662331431982926,0.015,87,28,0.17497676035159346,0.07129644196016965,1.2796758454008332,0.2440172827052871
0.31662331431982926,0.015,87,38,0.17514443000790475,0.05134554353844917,-1.122527909311281,-0.9960597146069488
0.31662331431982926,0.015,87,62,0.17520432087977017,0.07518572740137494,-0.030392045425251646,1.4036224049898307
0.31662331431982926,0.015,87,18,0.17521934340942388,0.06850975535037762,-0.9615523238811621,-1.0049146935415056
0.31662331431982926,0.015,87,52,0.1752353193803245,0.06777720220983859,1.525601850656215,0.780469856397026
0.31662331431982926,0.015,87,21,0.17529351739711116,0.06084260646801898,-0.8100063514066267,-0.8832883689964528
0.31662331431982926,0.015,87,51,0.17541850197277223,0.04949727515554516,-1.1748456458740075,-0.9382430975363969
0.31662331431982926,0.015,87,66,0.17545024101222764,0.04922508243041765,-1.2507529880586146,-0.9178994930761275
0.31662331431982926,0.015,87,62,0.17546998229044244,0.049530405194667323,-1.0504174678313412,-1.2576278917523163
0.31662331431982926,0.015,87,20,0.17547070786718721,0.0968701699495361,0.06276085545316074,1.7631234282300507
0.31662331431982926,0.015,87,74,0.17554925547553019,0.05371822544088803,0.8540028241199856,0.9567694318304816
0.31662331431982926,0.015,87,68,0.1755499689679651,0.05640496884822275,1.0842277793802118,0.9103314787603325
0.31662331431982926,0.015,87,44,0.17561781704044752,0.0497249485849715,-0.8580314056749302,-1.009446715334255
0.31662331431982926,0.015,87,84,0.1756851064858165,0.070503452678397,1.6269489096988305,0.7351108669435521
0.31662331431982926,0.015,87,70,0.17569469668486729,0.045943038492869306,-0.8642507084147861,-0.9059774561545526
0.31662331431982926,0.015,87,38,0.1758041584116436,0.3303913283360559,-0.8698348028008727,2.417673121751207
0.31662331431982926,0.015,87,30,0.17586356742410036,0.06931489299624946,0.15694768417228144,1.2562798831079813
0.31662331431982926,0.015,87,15,0.1758737835839856,0.07639970997048436,-0.8919105939963268,-0.747289876237041
0.31662331431982926,0.015,87,83,0.17590032423475035,0.04722217240923646,-1.0829987551639741,-0.9861473255802888
0.31662331431982926,0.015,87,52,0.17593522328693614,0.046833683170652764,-0.8742388286722984,-0.7725738406877266
0.31662331431982926,0.015,87,34,0.17596226571207588,0.049701433612942374,-0.7984308308835649,-0.8269799717826296
0.31662331431982926,0.015,87,60,0.17599302671709732,0.060428114523391335,1.2781481538441641,0.9343994111842391
0.31662331431982926,0.015,87,50,0.17603867787253002,0.05177604342431913,-1.3221144506302487,-0.8861217921303925
0.31662331431982926,0.015,87,50,0.17605171219067392,0.05270327801646809,0.7268267032561477,0.198282777259842
0.31662331431982926,0.015,87,42,0.17609307857507794,0.052689190281878906,-0.8214622572439576,-1.2169526101617225
0.31662331431982926,0.015,87,83,0.1761443528461055,0.054162731710013345,0.31581767929316873,0.9769762229079522
0.31662331431982926,0.015,87,25,0.17617890204583392,0.07475154051905175,1.4918459577316983,0.7625796052625542
0.31662331431982926,0.015,87,38,0.17618245410163597,0.05050203015779888,-0.8310217443091106,-1.0350670294690838
0.31662331431982926,0.015,87,45,0.17627687488870214,0.05320439755321903,-1.2627380606429326,-1.2325967244386564
0.31662331431982926,0.015,87,85,0.17642489303270348,0.04972905004303801,-1.2690688197517401,-0.7528152954912951
0.31662331431982926,0.015,87,76,0.17650573183480686,0.05394889149381339,0.042304392882603126,0.8449593070676302
0.31662331431982926,0.015,87,18,0.17653498351634794,0.06730056958890114,-0.9594050646039755,-0.7570956323134146
0.31662331431982926,0.015,87,63,0.1765538658351001,0.05607257386532261,0.3785294969222558,1.04261740593832
0.31662331431982926,0.015,87,64,0.17669552716509215,0.04793374221536025,-1.0567645882930863,-0.9613438978249237
0.31662331431982926,0.015,87,53,0.17669924802094247,0.049558684898798486,-1.227337898965184,-1.0605030297289884
0.31662331431982926,0.015,87,24,0.17673359754052298,0.05680999742412132,-0.7305519108107323,-0.9428755657368227
0.31662331431982926,0.015,87,68,0.17675417872547458,0.045661990647866024,-0.9047372765031327,-0.8070154449199869
0.31662331431982926,0.015,87,31,0.176799318564201,0.05500475056488395,-1.0242035550112796,-1.1446444564785532
0.31662331431982926,0.015,87,37,0.17692118021358727,0.0715055163687873,1.4487503405007849,0.3386770100292272
0.31662331431982926,0.015,87,47,0.1769972498941974,0.04943307689637237,-1.0680347674287074,-0.7888364878274311
0.31662331431982926,0.015,87,50,0.1770202192879563,0.05038603996532652,-1.0745828305458125,-1.209459349175794
0.31662331431982926,0.015,87,40,0.17723614895449372,0.05836660980284282,0.8950301469819002,0.9593153567656115
0.31662331431982926,0.015,87,67,0.1772480750906097,0.048205161325140015,-1.0228242577173405,-1.1784066507716298
0.31662331431982926,0.015,87,72,0.17730100909705573,0.04671447883593476,-0.8626892831892587,-1.1011588787956446
0.31662331431982926,0.015,87,46,0.1773032712589885,0.05127284784795705,-1.128062215629597,-0.6196049191257474
0.31662331431982926,0.015,87,55,0.17733759063636945,0.04814560331706042,-1.0849346039349164,-1.0588345746486274
0.31662331431982926,0.015,87,51,0.17737264119457966,0.047895034677720716,-0.9947385077766228,-0.8667732198149262
0.31662331431982926,0.015,87,86,0.17740446307392177,0.05030867017028399,-1.2058185261150816,-1.0617311625035855
0.31662331431982926,0.015,87,71,0.17741122889190344,0.0449303423767909,-0.7761617130577818,-0.791804156073574
0.31662331431982926,0.015,87,13,0.17743770571836667,0.1031446187181966,1.1333374400063256,1.3169111381220335
0.31662331431982926,0.015,87,44,0.17744213383048177,0.05831325298187567,0.9166751737135023,0.13216236174546347
0.31662331431982926,0.015,87,42,0.17775835886206265,0.06517906709456489,1.3457471977013458,1.0459822361183577
0.31662331431982926,0.015,87,41,0.17783933968913587,0.05921786895571504,1.0277676896722203,0.4710885671428036
0.31662331431982926,0.015,87,59,0.17796381972314923,0.04663635642536056,-0.9088045570035942,-0.8118510620484967
0.31662331431982926,0.015,87,86,0.17800481669042922,0.04900938786914159,-1.0746917926606907,-0.9985949371345808
0.31662331431982926,0.015,87,3,0.1780405643638994,1.0935886125823058,1.7566971644821894,0.5159538292263455
0.31662331431982926,0.015,87,11,0.17805578305664257,0.11633527495436943,0.9203945388380066,0.8931660972697095
0.31662331431982926,0.015,87,20,0.17811058922122996,0.06368889756025375,-0.9195497280981368,-0.8931856188090107
0.31662331431982926,0.015,87,41,0.17812941692571424,0.06741187496093928,1.4342621850480546,0.8445578756990844
0.31662331431982926,0.015,87,21,0.17820781372634512,0.06271837578710507,-1.0837182132940844,-0.8722855119977428
0.31662331431982926,0.015,87,15,0.17823313219127823,0.0839510070502754,-1.337426443018996,-1.171100753403675
0.31662331431982926,0.015,87,58,0.17823531307326776,0.04865312310916459,-0.8105185658358636,-1.1589141613657858
0.31662331431982926,0.015,87,57,0.17825083270364075,0.047564921369949366,-0.8757655219418632,-1.061257235689206
0.31662331431982926,0.015,87,52,0.17827143900252423,0.0682311264535991,0.46626276210024026,1.4737091484016203
0.31662331431982926,0.015,87,25,0.17840770933415492,0.057218395816951144,-0.9131614351279715,-1.0941372161502299
0.31662331431982926,0.015,87,42,0.17844770720140407,0.07606661584174292,1.5113133633993023,0.24004259005735085
0.31662331431982926,0.015,87,11,0.17848901803337622,0.11993342216329637,1.2657405866169669,0.6585640633738485
0.31662331431982926,0.015,87,78,0.17850475243466385,0.053454939456263645,0.9465683209575727,0.7556106994582331
0.31662331431982926,0.015,87,19,0.17870355327372522,0.07132021836080106,1.028360299289745,0.5980685296909816
0.31662331431982926,0.015,87,80,0.178715102149085,0.049203065530828545,-1.1362385963441195,-1.2676882115176977
0.31662331431982926,0.015,87,23,0.1787526116666638,0.0674794537245704,0.6926702576470659,1.1358896132289844
0.31662331431982926,0.015,87,36,0.17875890672220432,0.060999985910199964,0.9491404605419251,1.0843839505549964
0.31662331431982926,0.015,87,67,0.17881864642552112,0.04949346413377724,-1.2314515097629013,-1.2305598378091895
0.31662331431982926,0.015,87,34,0.17883178380649425,0.050092445236753345,-0.897964541578316,-0.8308060617148828
0.31662331431982926,0.015,87,21,0.17883719107534796,0.0649151011775556,0.4619015209519157,0.7936898049533341
0.31662331431982926,0.015,87,40,0.17884294555052851,0.06812030548985297,1.377985222053089,0.41636239734896774
0.31662331431982926,0.015,87,56,0.1788868956800909,0.047046882665261414,-0.9796152674748257,-0.8256631430826936
0.31662331431982926,0.015,87,59,0.17897955745335142,0.0764216791376377,1.6367843752931743,1.7185858041042223
0.31662331431982926,0.015,87,37,0.17899099551611475,0.10409607056175935,1.6282588930165425,-0.30392636065554707
0.31662331431982926,0.015,87,51,0.1790135042817301,0.09904666917939234,0.2685276484508976,1.9688052124668918
0.31662331431982926,0.015,87,85,0.17903382613875335,0.05741783708365967,0.47576536252194224,1.1946389382911131
0.31662331431982926,0.015,87,23,0.17920277383288877,0.05898357941493052,-1.1006244695251755,-0.9391122122370109
0.31662331431982926,0.015,87,30,0.17923605325231148,0.05379803141086551,-0.894987088779465,-1.023454288549487
0.31662331431982926,0.015,87,41,0.17925072743208126,0.051410446064795626,-1.0779506143279523,-0.912986075448914
0.31662331431982926,0.015,87,27,0.17927935546713764,0.06884334259078863,1.2540004297178702,0.5150568157553326
0.31662331431982926,0.015,87,17,0.17936651671717918,0.1034157871755523,0.1997338362571981,1.8571771395302583
0.31662331431982926,0.015,87,57,0.17937654972439,0.059180913131483714,1.0916804335537251,1.1118866214509615
0.31662331431982926,0.015,87,79,0.17941012497643768,0.047950628447756174,-1.0505837701658658,-1.2209502203910878
0.31662331431982926,0.015,87,73,0.17952050040157425,0.04684725512902077,-1.154735045951357,-1.0094279060861453
0.31662331431982926,0.015,87,29,0.17958888311254345,0.08257279434545711,0.2683279631824974,1.6524651697337926
0.31662331431982926,0.015,87,40,0.17968266449973078,0.058508989264389986,0.6695942572065909,1.0517176989165762
0.31662331431982926,0.015,87,74,0.17977562661314883,0.06358592090678104,0.279491819241253,1.3232852593498432
0.31662331431982926,0.015,87,48,0.17991165763396524,0.04981298599332315,-1.0875311382005284,-0.6991138870878079
0.31662331431982926,0.015,87,28,0.1799657834626967,0.057985764322455204,-1.1551370588852337,-0.5375749119910357
0.31662331431982926,0.015,87,81,0.18000580006013464,0.056026224756832055,0.7832023375838324,1.126934428341483
0.31662331431982926,0.015,87,31,0.18002976738748627,0.08734866407537473,-0.0812492811197355,1.5689911769239775
0.31662331431982926,0.015,87,45,0.18011976358985154,0.0500267278468483,-1.0420405327835391,-0.7989455179443842
0.31662331431982926,0.015,87,44,0.18012170418821424,0.051639986013781704,-1.112457943395388,-1.1631739456281314
0.31662331431982926,0.015,87,58,0.18014778671008086,0.07260139290372095,1.5049812436779877,0.32098671244258425
0.31662331431982926,0.015,87,84,0.18015395763990397,0.05686456242264484,0.5878769011825332,1.194745447171131
0.31662331431982926,0.015,87,57,0.18017977330770724,0.06324167242644153,1.1882483848448644,1.3356040460778849
0.31662331431982926,0.015,87,53,0.18020184582858975,0.07063657063210298,0.30320143186696913,1.4728978695427504
0.31662331431982926,0.015,87,73,0.1803123600822259,0.04625068715314641,-1.0756784420682675,-1.0052072989389547
0.31662331431982926,0.015,87,19,0.18034249981705522,0.0684024716824585,-1.2339431082184713,-1.1107684625820091
0.31662331431982926,0.015,87,12,0.18053550933664075,0.10799703668637119,1.2769687485170333,0.23079080710785493
0.31662331431982926,0.015,87,53,0.18054062554511519,0.06634511486853062,1.487060530629516,0.8241787334780457
0.31662331431982926,0.015,87,32,0.18064683146143978,0.05591066279471058,-1.2304334474244096,-1.1000678140229259
0.31662331431982926,0.015,87,77,0.1807063950624797,0.044442214245529375,-0.8114470528829818,-0.7947435890644646
0.31662331431982926,0.015,87,43,0.18075962983399985,0.051469927834798895,-0.7439954959217683,-1.14168330778472
0.31662331431982926,0.015,87,80,0.1807812822842401,0.04811752914853548,-1.1337064262506038,-1.133619437881021
0.31662331431982926,0.015,87,45,0.1808022282048583,0.05151940573591831,-1.1230186487902063,-1.1240481097677884
0.31662331431982926,0.015,87,52,0.18086347690601082,0.0468367442950353,-0.8388225399417808,-0.834599991396751
0.31662331431982926,0.015,87,61,0.18087656322065077,0.16810506108313691,-0.0889989179346593,2.3838771478425533
0.31662331431982926,0.015,87,55,0.18094372423898444,0.12382843503981321,0.05851288168247165,2.1336152244324045
0.31662331431982926,0.015,87,22,0.18097020077706324,0.06804230448039313,0.6772818290036724,1.0955423560321487
0.31662331431982926,0.015,87,22,0.18110723765499645,0.06916083758491456,1.0527348842325788,0.9072015335641214
0.31662331431982926,0.015,87,72,0.18115035480977706,0.07416536370099718,1.5423153743229951,0.28400864213098354
0.31662331431982926,0.015,87,15,0.18129942881700636,0.09099039035408166,1.3871098776638358,0.6095467377687536
0.31662331431982926,0.015,87,71,0.18133953325564758,0.04649238165591569,-1.0496702149127215,-0.8639421599022232
0.31662331431982926,0.015,87,42,0.18135030341723749,0.052274766754159215,-1.211122058399619,-0.8336273017824201
0.31662331431982926,0.015,87,42,0.18143059469082884,0.04982566508891211,-0.7754818062657317,-0.9545342336636478
0.31662331431982926,0.015,87,28,0.18148888389117676,0.09830575944347408,0.5449592588970016,2.070523205846863
0.31662331431982926,0.015,87,77,0.18167400262783207,0.046013171292370716,-1.0673944841760477,-0.9104153067133249
0.31662331431982926,0.015,87,21,0.18169252054393256,0.07805037400539412,1.4043314340600435,0.9328793931558512
0.31662331431982926,0.015,87,82,0.18182494108545308,0.04795607992710325,-0.714793669531228,-1.1035056017139033
0.31662331431982926,0.015,87,37,0.18187814217346018,0.05240510661933698,-1.0050187428793902,-1.223831319876376
0.31662331431982926,0.015,87,66,0.18187834345717807,0.05830568676782366,0.7311744639882926,1.2278424946775104
0.31662331431982926,0.015,87,32,0.18192900063452555,0.055844679308731215,-0.9957048286459036,-1.2420429099798536
0.31662331431982926,0.015,87,38,0.18195434182708017,0.05096137983351739,-1.0602465568205672,-1.0090590035973106
0.31662331431982926,0.015,87,83,0.18197355935582096,0.07488815013423054,1.6086982380422108,0.42571533411434337
0.31662331431982926,0.015,87,49,0.18202851880865026,0.0501528513932046,-1.1698043833227239,-0.9249904643857831
0.31662331431982926,0.015,87,13,0.18203105364615269,0.09891120844172907,1.2199558466519766,0.08143796994484731
0.31662331431982926,0.015,87,40,0.18209942205023072,0.09076166565125791,0.03265001452645744,1.6878545788390826
0.31662331431982926,0.015,87,83,0.18215298013978648,0.046506827958424216,-0.6640654527755682,-0.9676831652471424
0.31662331431982926,0.015,87,38,0.18224724391210972,0.051698914410645135,-1.0321531278361729,-1.1419081225937264
0.31662331431982926,0.015,87,52,0.18230452199439487,0.05810939512703956,1.1182106674325982,0.7964870431191335
0.31662331431982926,0.015,87,78,0.1823458198222936,0.04670729230773839,-0.853299522763338,-1.1002661228589141
0.31662331431982926,0.015,87,68,0.18239831119536057,0.04703105863041128,-0.8425664541376822,-1.0710069022158168
0.31662331431982926,0.015,87,55,0.18240723043076837,0.08323584126469952,1.9258903175599966,0.8508719490526317
0.31662331431982926,0.015,87,64,0.18247973687910488,0.04911255079433945,-1.0986621723167898,-0.6133184284437155
0.31662331431982926,0.015,87,76,0.18251962777009922,0.04642133592135994,-0.61145572905644,-0.9768839202382078
0.31662331431982926,0.015,87,66,0.1825213799905825,0.1256021277825482,2.163085757046495,0.1254501163681267
0.31662331431982926,0.015,87,47,0.18264161997063794,0.050465545903075525,-0.7949084187781709,-1.1465255573457074
0.31662331431982926,0.015,87,85,0.1826456865263115,0.08314102634705363,1.7182897030188111,0.3383699969356624
0.31662331431982926,0.015,87,22,0.18270619176603095,0.062259494021392185,0.2005689220177056,0.723745921680875
0.31662331431982926,0.015,87,34,0.18271900903241972,0.05002271047388278,-0.8111548381670719,-0.8863130732781265
0.31662331431982926,0.015,87,34,0.18276711389366707,0.06568616672303383,1.3702397004897489,0.850985899246272
0.31662331431982926,0.015,87,62,0.18283793768389212,0.04726043447503316,-1.0150441420439307,-0.9624290997544392
